Index,Score,Rolling avg score
1361,0.100,0.131
1362,0.000,0.129
1363,0.000,0.128
1364,0.100,0.128
1365,0.000,0.128
1366,0.000,0.127
1367,0.200,0.129
1368,0.000,0.129
1369,0.100,0.128
1370,0.100,0.128
1371,0.090,0.128
1372,0.100,0.129
1373,0.100,0.128
1374,0.000,0.127
1375,0.100,0.123
1376,0.090,0.123
1377,0.100,0.124
1378,0.300,0.127
1379,0.100,0.127
1380,0.100,0.127
1381,2.600,0.151
1382,0.100,0.152
1383,0.100,0.152
1384,0.000,0.151
1385,0.000,0.150
1386,0.000,0.149
1387,0.100,0.148
1388,0.100,0.148
1389,0.000,0.148
1390,0.000,0.148
1391,0.000,0.148
1392,0.000,0.147
1393,0.100,0.148
1394,0.000,0.147
1395,0.000,0.147
1396,0.000,0.147
1397,2.600,0.173
1398,2.700,0.198
1399,0.100,0.199
1400,0.000,0.196
1401,2.600,0.222
1402,0.200,0.223
1403,0.000,0.223
1404,0.000,0.222
1405,2.600,0.248
1406,0.100,0.248
1407,0.000,0.247
1408,0.000,0.247
1409,0.000,0.246
1410,0.100,0.247
1411,0.000,0.247
1412,0.000,0.247
1413,0.000,0.246
1414,0.100,0.247
1415,0.000,0.247
1416,0.000,0.245
1417,2.600,0.270
1418,0.100,0.271
1419,0.000,0.270
1420,0.000,0.270
1421,0.000,0.270
1422,0.000,0.269
1423,0.000,0.268
1424,0.000,0.266
1425,0.000,0.265
1426,2.600,0.291
1427,0.100,0.291
1428,0.000,0.285
1429,0.000,0.282
1430,0.000,0.281
1431,0.000,0.277
1432,0.000,0.276
1433,0.000,0.275
1434,0.000,0.275
1435,0.000,0.254
1436,0.000,0.228
1437,0.000,0.226
1438,0.000,0.225
1439,0.000,0.224
1440,0.000,0.223
1441,0.000,0.223
1442,0.000,0.222
1443,0.000,0.221
1444,0.000,0.221
1445,0.000,0.221
1446,0.000,0.221
1447,0.090,0.222
1448,0.000,0.221
1449,0.000,0.220
1450,0.000,0.220
1451,0.000,0.220
1452,0.000,0.220
1453,0.000,0.220
1454,0.600,0.226
1455,2.600,0.250
1456,0.100,0.250
1457,0.000,0.248
1458,0.000,0.247
1459,0.000,0.247
1460,0.000,0.247
1461,0.500,0.251
1462,0.200,0.253
1463,2.600,0.279
1464,0.500,0.283
1465,2.600,0.309
1466,0.200,0.311
1467,1.700,0.326
1468,0.400,0.330
1469,0.500,0.334
1470,0.000,0.333
1471,0.000,0.332
1472,0.000,0.331
1473,0.000,0.330
1474,0.000,0.330
1475,0.800,0.337
1476,0.000,0.336
1477,2.600,0.361
1478,2.200,0.380
1479,2.600,0.405
1480,0.600,0.410
1481,1.300,0.397
1482,1.600,0.412
1483,0.000,0.411
1484,1.600,0.427
1485,0.100,0.428
1486,2.600,0.454
1487,2.700,0.480
1488,0.100,0.480
1489,0.100,0.481
1490,0.100,0.482
1491,0.000,0.482
1492,0.000,0.482
1493,1.300,0.494
1494,2.600,0.520
1495,0.800,0.528
1496,0.100,0.529
1497,0.100,0.504
1498,2.600,0.503
1499,2.700,0.529
1500,0.000,0.529
1501,2.600,0.529
1502,0.200,0.529
1503,0.100,0.530
1504,0.000,0.530
1505,0.000,0.504
1506,0.000,0.503
1507,0.000,0.503
1508,2.600,0.529
1509,0.200,0.531
1510,0.000,0.530
1511,0.600,0.536
1512,0.490,0.541
1513,0.200,0.543
1514,0.600,0.548
1515,0.000,0.548
1516,1.100,0.559
1517,0.500,0.538
1518,1.500,0.552
1519,0.500,0.557
1520,2.600,0.583
1521,2.700,0.610
1522,0.000,0.610
1523,2.600,0.636
1524,0.100,0.637
1525,2.600,0.663
1526,1.100,0.648
1527,2.600,0.673
1528,2.700,0.700
1529,0.100,0.701
1530,0.100,0.702
1531,2.600,0.728
1532,2.700,0.755
1533,2.600,0.781
1534,0.100,0.782
1535,0.100,0.783
1536,0.100,0.784
1537,0.100,0.785
1538,0.100,0.786
1539,0.090,0.787
1540,0.100,0.788
1541,2.600,0.814
1542,0.100,0.815
1543,0.100,0.816
1544,2.600,0.842
1545,2.700,0.869
1546,2.700,0.896
1547,2.600,0.921
1548,2.700,0.948
1549,0.100,0.949
1550,1.300,0.962
1551,0.200,0.964
1552,0.600,0.970
1553,0.190,0.972
1554,2.600,0.992
1555,0.700,0.973
1556,0.200,0.974
1557,1.100,0.985
1558,0.100,0.986
1559,1.390,1.000
1560,2.600,1.026
1561,0.100,1.022
1562,0.200,1.022
1563,0.200,0.998
1564,2.600,1.019
1565,0.100,0.994
1566,2.600,1.018
1567,0.200,1.003
1568,2.600,1.025
1569,2.700,1.047
1570,0.100,1.048
1571,0.200,1.050
1572,1.800,1.068
1573,0.190,1.070
1574,0.100,1.071
1575,2.600,1.089
1576,0.100,1.090
1577,0.100,1.065
1578,2.600,1.069
1579,2.600,1.069
1580,0.390,1.066
1581,0.100,1.054
1582,0.100,1.039
1583,0.100,1.040
1584,0.100,1.025
1585,0.400,1.028
1586,0.100,1.003
1587,0.100,0.977
1588,0.100,0.977
1589,2.600,1.002
1590,0.600,1.007
1591,2.600,1.033
1592,0.100,1.034
1593,0.600,1.027
1594,2.600,1.027
1595,2.700,1.046
1596,0.100,1.046
1597,2.600,1.071
1598,2.600,1.071
1599,0.000,1.044
1600,0.200,1.046
1601,2.600,1.046
1602,0.500,1.049
1603,0.200,1.050
1604,0.400,1.054
1605,0.500,1.059
1606,0.100,1.060
1607,0.100,1.061
1608,1.100,1.046
1609,0.200,1.046
1610,0.300,1.049
1611,2.500,1.068
1612,0.300,1.067
1613,0.200,1.067
1614,0.100,1.062
1615,0.300,1.065
1616,0.300,1.057
1617,0.090,1.052
1618,0.100,1.038
1619,0.200,1.035
1620,0.000,1.009
1621,0.000,0.982
1622,0.300,0.985
1623,0.200,0.961
1624,0.000,0.960
1625,0.300,0.937
1626,0.790,0.934
1627,2.600,0.934
1628,2.700,0.934
1629,2.700,0.960
1630,2.600,0.985
1631,2.700,0.986
1632,0.100,0.960
1633,2.600,0.960
1634,2.600,0.985
1635,2.600,1.010
1636,2.700,1.036
1637,2.600,1.061
1638,2.700,1.087
1639,2.600,1.112
1640,0.400,1.115
1641,0.100,1.090
1642,0.100,1.090
1643,0.100,1.090
1644,0.100,1.065
1645,0.300,1.041
1646,0.300,1.017
1647,0.100,0.992
1648,0.100,0.966
1649,1.800,0.983
1650,2.600,0.996
1651,0.200,0.996
1652,2.600,1.016
1653,0.100,1.016
1654,1.400,1.004
1655,0.300,1.000
1656,0.100,0.999
1657,0.200,0.990
1658,0.300,0.992
1659,0.290,0.981
1660,0.900,0.964
1661,0.090,0.963
1662,0.190,0.963
1663,0.000,0.961
1664,0.090,0.936
1665,0.100,0.936
1666,0.100,0.911
1667,0.090,0.910
1668,0.200,0.886
1669,0.100,0.860
1670,0.090,0.860
1671,0.200,0.860
1672,0.190,0.844
1673,0.000,0.842
1674,0.100,0.842
1675,0.000,0.816
1676,0.000,0.815
1677,0.100,0.815
1678,0.190,0.791
1679,0.200,0.767
1680,0.000,0.763
1681,0.300,0.765
1682,0.100,0.765
1683,0.200,0.766
1684,0.300,0.768
1685,0.300,0.767
1686,0.300,0.769
1687,0.100,0.769
1688,1.500,0.783
1689,0.100,0.758
1690,0.300,0.755
1691,0.100,0.730
1692,0.100,0.730
1693,0.000,0.724
1694,0.100,0.699
1695,0.100,0.673
1696,0.100,0.673
1697,0.100,0.648
1698,0.100,0.623
1699,2.600,0.649
1700,0.000,0.647
1701,0.100,0.622
1702,0.100,0.618
1703,0.200,0.618
1704,1.300,0.627
1705,2.600,0.648
1706,0.100,0.648
1707,0.100,0.648
1708,0.100,0.638
1709,0.100,0.637
1710,0.400,0.638
1711,0.900,0.622
1712,0.100,0.620
1713,0.000,0.618
1714,0.200,0.619
1715,0.900,0.625
1716,0.500,0.627
1717,1.100,0.637
1718,0.100,0.637
1719,0.200,0.637
1720,0.200,0.639
1721,0.300,0.642
1722,2.600,0.665
1723,0.100,0.664
1724,2.600,0.690
1725,2.700,0.714
1726,0.200,0.708
1727,2.600,0.708
1728,0.200,0.683
1729,2.600,0.682
1730,2.700,0.683
1731,0.200,0.658
1732,1.000,0.667
1733,0.200,0.643
1734,0.200,0.619
1735,0.200,0.595
1736,0.500,0.573
1737,2.600,0.573
1738,0.400,0.550
1739,1.000,0.534
1740,0.500,0.535
1741,0.300,0.537
1742,0.200,0.538
1743,0.500,0.542
1744,0.300,0.544
1745,0.700,0.548
1746,0.100,0.546
1747,1.800,0.563
1748,0.200,0.564
1749,0.100,0.547
1750,0.100,0.522
1751,0.200,0.522
1752,0.200,0.498
1753,0.200,0.499
1754,0.100,0.486
1755,0.200,0.485
1756,0.500,0.489
1757,2.600,0.513
1758,0.100,0.511
1759,2.600,0.534
1760,2.600,0.551
1761,0.100,0.551
1762,0.700,0.557
1763,0.100,0.558
1764,0.200,0.559
1765,0.200,0.560
1766,0.100,0.560
1767,0.100,0.560
1768,2.600,0.584
1769,2.600,0.609
1770,2.600,0.634
1771,0.000,0.632
1772,2.600,0.656
1773,2.600,0.682
1774,0.000,0.681
1775,2.600,0.707
1776,2.600,0.733
1777,2.090,0.753
1778,0.100,0.752
1779,0.100,0.751
1780,0.100,0.752
1781,0.100,0.750
1782,0.100,0.750
1783,0.000,0.748
1784,0.100,0.746
1785,0.100,0.744
1786,0.100,0.742
1787,0.100,0.742
1788,0.200,0.729
1789,0.100,0.729
1790,0.090,0.727
1791,0.100,0.727
1792,0.100,0.727
1793,0.100,0.728
1794,0.100,0.728
1795,0.100,0.728
1796,0.090,0.728
1797,0.100,0.728
1798,0.100,0.728
1799,0.100,0.703
1800,0.100,0.704
1801,0.100,0.704
1802,0.100,0.704
1803,0.100,0.703
1804,0.300,0.693
1805,0.090,0.668
1806,0.100,0.668
1807,0.000,0.667
1808,0.100,0.667
1809,0.100,0.667
1810,0.300,0.666
1811,0.300,0.660
1812,0.100,0.660
1813,0.200,0.662
1814,0.000,0.660
1815,0.000,0.651
1816,0.000,0.646
1817,0.000,0.635
1818,0.100,0.635
1819,0.100,0.634
1820,0.500,0.637
1821,0.000,0.634
1822,0.400,0.612
1823,1.900,0.630
1824,2.600,0.630
1825,0.300,0.606
1826,0.400,0.608
1827,0.300,0.585
1828,0.300,0.586
1829,0.100,0.561
1830,0.100,0.535
1831,0.200,0.535
1832,0.100,0.526
1833,0.100,0.525
1834,0.100,0.524
1835,0.100,0.523
1836,2.600,0.544
1837,2.600,0.544
1838,2.600,0.566
1839,1.800,0.574
1840,2.600,0.595
1841,2.600,0.618
1842,2.600,0.642
1843,2.600,0.663
1844,1.700,0.677
1845,0.100,0.671
1846,0.100,0.671
1847,2.600,0.679
1848,2.700,0.704
1849,0.300,0.706
1850,0.200,0.707
1851,0.000,0.705
1852,0.000,0.703
1853,0.200,0.703
1854,0.200,0.704
1855,0.200,0.704
1856,0.200,0.701
1857,0.200,0.677
1858,0.300,0.679
1859,0.200,0.655
1860,1.600,0.645
1861,2.600,0.670
1862,2.700,0.690
1863,2.600,0.715
1864,2.600,0.739
1865,0.000,0.737
1866,0.500,0.741
1867,2.600,0.766
1868,2.600,0.766
1869,2.600,0.766
1870,0.000,0.740
1871,0.000,0.740
1872,2.600,0.740
1873,2.600,0.740
1874,2.700,0.767
1875,2.600,0.767
1876,2.600,0.767
1877,0.000,0.746
1878,0.100,0.746
1879,0.200,0.747
1880,0.100,0.747
1881,0.200,0.748
1882,0.200,0.749
1883,0.300,0.752
1884,0.000,0.751
1885,0.100,0.751
1886,0.100,0.751
1887,0.200,0.752
1888,0.400,0.754
1889,2.600,0.779
1890,0.200,0.780
1891,0.300,0.782
1892,0.300,0.784
1893,0.800,0.791
1894,0.600,0.796
1895,1.700,0.812
1896,0.100,0.812
1897,2.600,0.837
1898,2.600,0.862
1899,2.600,0.887
1900,2.600,0.912
1901,1.400,0.925
1902,0.600,0.930
1903,0.800,0.937
1904,1.200,0.946
1905,0.300,0.948
1906,2.600,0.973
1907,0.900,0.982
1908,0.100,0.982
1909,0.100,0.982
1910,0.100,0.980
1911,0.700,0.984
1912,0.100,0.984
1913,0.900,0.991
1914,2.600,1.017
1915,2.600,1.043
1916,2.600,1.069
1917,2.600,1.095
1918,2.600,1.120
1919,2.600,1.145
1920,0.100,1.141
1921,2.600,1.167
1922,0.000,1.163
1923,2.600,1.170
1924,2.700,1.171
1925,2.600,1.194
1926,0.000,1.190
1927,2.600,1.213
1928,2.600,1.236
1929,0.000,1.235
1930,2.300,1.257
1931,1.900,1.274
1932,0.800,1.281
1933,2.600,1.306
1934,2.600,1.331
1935,0.000,1.330
1936,2.600,1.330
1937,2.600,1.330
1938,2.600,1.330
1939,0.000,1.312
1940,2.600,1.312
1941,2.600,1.312
1942,2.600,1.312
1943,2.600,1.312
1944,2.700,1.322
1945,2.600,1.347
1946,0.000,1.346
1947,0.100,1.321
1948,2.600,1.320
1949,2.700,1.344
1950,0.100,1.343
1951,2.600,1.369
1952,0.100,1.370
1953,0.300,1.371
1954,0.000,1.369
1955,0.300,1.370
1956,0.000,1.368
1957,0.000,1.366
1958,0.000,1.363
1959,0.000,1.361
1960,0.000,1.345
1961,0.000,1.319
1962,0.000,1.292
1963,0.000,1.266
1964,1.900,1.259
1965,0.100,1.260
1966,0.000,1.255
1967,1.600,1.245
1968,0.100,1.220
1969,0.100,1.195
1970,0.100,1.196
1971,2.600,1.222
1972,2.600,1.222
1973,2.700,1.223
1974,0.100,1.197
1975,0.000,1.171
1976,0.100,1.146
1977,0.000,1.146
1978,0.000,1.145
1979,0.000,1.143
1980,0.000,1.142
1981,0.000,1.140
1982,0.000,1.138
1983,0.000,1.135
1984,0.000,1.135
1985,0.100,1.135
1986,0.200,1.136
1987,0.000,1.134
1988,0.000,1.130
1989,0.000,1.104
1990,0.000,1.102
1991,0.000,1.099
1992,0.000,1.096
1993,0.000,1.088
1994,0.100,1.083
1995,0.000,1.066
1996,0.100,1.066
1997,0.000,1.040
1998,0.000,1.014
1999,0.000,0.988
2000,0.100,0.963
2001,0.100,0.950
2002,0.100,0.945
2003,0.300,0.940
2004,2.600,0.954
2005,2.700,0.978
2006,2.600,0.978
2007,2.700,0.996
2008,2.600,1.021
2009,0.100,1.021
2010,0.300,1.023
2011,0.100,1.017
2012,0.100,1.017
2013,0.400,1.012
2014,0.100,0.987
2015,0.200,0.963
2016,0.200,0.939
2017,0.100,0.914
2018,0.100,0.889
2019,0.100,0.864
2020,0.100,0.864
2021,0.100,0.839
2022,0.090,0.840
2023,0.900,0.823
2024,0.090,0.797
2025,0.090,0.772
2026,0.090,0.773
2027,0.100,0.748
2028,0.100,0.723
2029,2.390,0.747
2030,2.600,0.750
2031,2.100,0.752
2032,2.600,0.770
2033,2.600,0.770
2034,2.700,0.771
2035,2.600,0.797
2036,2.700,0.798
2037,0.200,0.774
2038,0.300,0.751
2039,0.100,0.752
2040,0.800,0.734
2041,2.600,0.734
2042,2.600,0.734
2043,0.000,0.708
2044,2.600,0.707
2045,2.600,0.707
2046,0.100,0.708
2047,2.600,0.733
2048,2.600,0.733
2049,0.400,0.710
2050,2.600,0.735
2051,2.600,0.735
2052,0.400,0.738
2053,0.400,0.739
2054,0.900,0.748
2055,2.600,0.771
2056,0.600,0.777
2057,2.600,0.803
2058,2.700,0.830
2059,2.600,0.856
2060,2.700,0.883
2061,2.600,0.909
2062,2.700,0.936
2063,0.000,0.936
2064,0.100,0.918
2065,2.600,0.943
2066,2.700,0.970
2067,2.600,0.980
2068,0.900,0.988
2069,1.900,1.006
2070,0.100,1.006
2071,0.100,0.981
2072,0.000,0.955
2073,1.500,0.943
2074,2.600,0.968
2075,2.700,0.995
2076,0.000,0.994
2077,2.600,1.020
2078,2.600,1.046
2079,2.600,1.072
2080,2.700,1.099
2081,0.800,1.107
2082,2.600,1.133
2083,0.700,1.140
2084,0.000,1.140
2085,0.200,1.141
2086,0.100,1.140
2087,0.000,1.140
2088,0.100,1.141
2089,0.100,1.142
2090,2.600,1.168
2091,2.700,1.195
2092,2.600,1.221
2093,2.700,1.248
2094,2.700,1.274
2095,2.600,1.300
2096,2.700,1.326
2097,2.600,1.352
2098,2.700,1.379
2099,2.700,1.406
2100,0.000,1.405
2101,0.290,1.406
2102,0.100,1.406
2103,0.100,1.404
2104,0.000,1.378
2105,0.700,1.358
2106,0.100,1.333
2107,1.400,1.320
2108,2.600,1.320
2109,1.100,1.330
2110,2.600,1.353
2111,1.100,1.363
2112,0.200,1.364
2113,0.500,1.365
2114,0.200,1.366
2115,0.200,1.366
2116,2.100,1.385
2117,0.400,1.388
2118,0.200,1.389
2119,0.200,1.390
2120,0.100,1.390
2121,0.300,1.392
2122,0.100,1.393
2123,0.300,1.387
2124,0.300,1.389
2125,0.300,1.391
2126,0.300,1.393
2127,0.200,1.394
2128,0.200,1.395
2129,0.300,1.374
2130,0.300,1.351
2131,0.100,1.331
2132,1.300,1.318
2133,0.400,1.296
2134,1.200,1.281
2135,0.200,1.257
2136,0.400,1.234
2137,0.200,1.234
2138,0.190,1.233
2139,0.100,1.233
2140,0.190,1.227
2141,0.200,1.203
2142,0.100,1.178
2143,2.600,1.204
2144,1.100,1.189
2145,2.600,1.189
2146,0.100,1.189
2147,2.600,1.189
2148,2.600,1.189
2149,1.100,1.196
2150,0.600,1.176
2151,0.300,1.153
2152,0.100,1.150
2153,0.300,1.149
2154,0.300,1.143
2155,0.100,1.118
2156,0.200,1.114
2157,0.300,1.091
2158,0.100,1.065
2159,0.200,1.041
2160,0.100,1.015
2161,0.100,0.990
2162,0.400,0.967
2163,0.100,0.968
2164,0.500,0.972
2165,0.100,0.947
2166,0.600,0.926
2167,0.700,0.907
2168,0.300,0.901
2169,2.400,0.906
2170,2.600,0.931
2171,0.200,0.932
2172,0.600,0.938
2173,0.500,0.928
2174,2.500,0.927
2175,2.600,0.926
2176,0.100,0.927
2177,0.100,0.902
2178,0.400,0.880
2179,1.300,0.867
2180,0.900,0.849
2181,0.200,0.843
2182,2.600,0.843
2183,0.100,0.837
2184,2.600,0.863
2185,0.000,0.861
2186,2.600,0.886
2187,0.900,0.895
2188,0.100,0.895
2189,0.500,0.899
2190,0.700,0.880
2191,2.600,0.879
2192,2.600,0.879
2193,2.600,0.878
2194,0.000,0.851
2195,2.600,0.851
2196,2.600,0.850
2197,2.700,0.851
2198,0.000,0.824
2199,1.900,0.816
2200,0.900,0.825
2201,0.200,0.824
2202,0.200,0.825
2203,0.200,0.826
2204,0.400,0.830
2205,0.500,0.828
2206,0.200,0.829
2207,0.090,0.816
2208,0.100,0.791
2209,0.200,0.782
2210,0.400,0.760
2211,2.600,0.775
2212,2.600,0.799
2213,2.700,0.821
2214,2.600,0.845
2215,2.700,0.870
2216,2.600,0.875
2217,2.700,0.898
2218,0.000,0.896
2219,0.100,0.895
2220,2.600,0.920
2221,2.700,0.944
2222,2.600,0.969
2223,2.700,0.993
2224,0.100,0.991
2225,0.100,0.989
2226,2.600,1.012
2227,2.700,1.037
2228,0.100,1.036
2229,0.800,1.041
2230,2.400,1.062
2231,0.900,1.070
2232,0.100,1.058
2233,0.100,1.055
2234,0.200,1.045
2235,0.100,1.044
2236,0.600,1.046
2237,0.300,1.047
2238,0.200,1.047
2239,0.200,1.048
2240,0.200,1.048
2241,2.200,1.068
2242,0.200,1.069
2243,0.200,1.045
2244,0.300,1.037
2245,0.800,1.019
2246,0.300,1.021
2247,0.300,0.998
2248,0.300,0.975
2249,0.800,0.972
2250,0.300,0.969
2251,0.100,0.967
2252,0.100,0.967
2253,0.200,0.966
2254,0.100,0.964
2255,0.700,0.970
2256,0.200,0.970
2257,1.100,0.978
2258,0.100,0.978
2259,0.300,0.979
2260,0.500,0.983
2261,0.100,0.983
2262,2.600,1.005
2263,0.100,1.005
2264,2.200,1.022
2265,0.700,1.028
2266,0.090,1.023
2267,2.600,1.042
2268,1.400,1.053
2269,2.600,1.055
2270,2.600,1.055
2271,2.700,1.080
2272,0.000,1.074
2273,0.200,1.071
2274,1.300,1.059
2275,2.600,1.059
2276,0.000,1.058
2277,2.600,1.083
2278,0.100,1.080
2279,0.100,1.068
2280,2.600,1.085
2281,0.100,1.084
2282,0.500,1.063
2283,0.800,1.070
2284,0.100,1.045
2285,0.200,1.047
2286,2.600,1.047
2287,1.100,1.049
2288,2.600,1.074
2289,1.600,1.085
2290,0.100,1.079
2291,2.600,1.079
2292,0.000,1.053
2293,2.600,1.053
2294,0.000,1.053
2295,0.800,1.035
2296,1.400,1.023
2297,2.600,1.022
2298,2.600,1.048
2299,0.100,1.030
2300,0.100,1.022
2301,0.100,1.021
2302,0.100,1.020
